time_step,source_neuron_1,source_neuron_2,neuron_distance,uniq_s1,uniq_s2,redun_s1_s2,syn_s1_s2,overlapping
23,34,236,0.448699,0.088908629,0.12117813,0.015227524,0.212530227,0.041315335
24,34,236,0.448699,0.134250414,0.171048008,0.018327398,0.158918099,0.041315335
25,34,236,0.448699,0.094331708,0.130789513,0.020969799,0.224482452,0.041315335
9,14,59,0.50030206,0.109959947,0.08237654,0.021823212,0.166428997,0.022407665
10,14,59,0.50030206,0.084065329,0.071384259,0.016650754,0.201687616,0.022407665
11,14,59,0.50030206,0.090018637,0.124773057,0.013629235,0.204203613,0.022407665
12,14,59,0.50030206,0.11633455,0.132797994,0.021981599,0.164793858,0.022407665
13,14,59,0.50030206,0.081891072,0.139497501,0.018397222,0.20447936,0.022407665
14,14,59,0.50030206,0.112558628,0.077064966,0.00925426,0.138998713,0.022407665
15,14,59,0.50030206,0.101319052,0.13410747,0.012318928,0.210300366,0.022407665
16,14,59,0.50030206,0.103006757,0.157172006,0.010237347,0.179859015,0.022407665
17,14,59,0.50030206,0.085664274,0.113119344,0.015002738,0.18613457,0.022407665
18,14,59,0.50030206,0.11188705,0.115112796,0.023663989,0.233028241,0.022407665
19,14,59,0.50030206,0.117519676,0.119749232,0.009831915,0.211105549,0.022407665
20,14,59,0.50030206,0.071858849,0.112156131,0.016170829,0.123382519,0.022407665
21,14,59,0.50030206,0.103419678,0.097587936,0.009572128,0.191453586,0.022407665
22,14,59,0.50030206,0.092855947,0.110443829,0.008090759,0.187254696,0.022407665
23,14,59,0.50030206,0.082492278,0.135493445,0.027245666,0.162789832,0.022407665
24,14,59,0.50030206,0.097858042,0.106860236,0.007896029,0.189271311,0.022407665
25,14,59,0.50030206,0.085128045,0.100232051,0.011833931,0.17657143,0.022407665
9,97,182,0.52527173,0.122063229,0.101453677,0.011412231,0.18976774,0.014636667
10,97,182,0.52527173,0.121043225,0.093030436,0.010112641,0.208478407,0.014636667
11,97,182,0.52527173,0.094037298,0.091111931,0.017240501,0.185450421,0.014636667
12,97,182,0.52527173,0.091531956,0.088582869,0.013881725,0.224370762,0.014636667
13,97,182,0.52527173,0.089041391,0.105569573,0.023267544,0.191429288,0.014636667
14,97,182,0.52527173,0.112452728,0.108908593,0.009462658,0.225871976,0.014636667
15,97,182,0.52527173,0.104767315,0.081888639,0.019202167,0.2189912,0.014636667
16,97,182,0.52527173,0.123823759,0.083090004,0.012507373,0.215672791,0.014636667
17,97,182,0.52527173,0.122114699,0.115216968,0.015458031,0.19882819,0.014636667
18,97,182,0.52527173,0.141600086,0.076424476,0.010546016,0.215726668,0.014636667
19,97,182,0.52527173,0.146866822,0.090445375,0.015976473,0.177271907,0.014636667
20,97,182,0.52527173,0.110257094,0.073328712,0.023233258,0.183201615,0.014636667
21,97,182,0.52527173,0.101861542,0.132182688,0.021539209,0.197055129,0.014636667
22,97,182,0.52527173,0.097052978,0.081654656,0.009992315,0.208729237,0.014636667
23,97,182,0.52527173,0.102371728,0.074725521,0.005112475,0.207411612,0.014636667
24,97,182,0.52527173,0.113367949,0.0850102,0.007461535,0.187876002,0.014636667
25,97,182,0.52527173,0.121833855,0.104615463,0.015434199,0.243636542,0.014636667
9,25,28,0.21737098,0.128561148,0.112144987,0.013679862,0.190807048,0.155232736
10,25,28,0.21737098,0.127179401,0.10343629,0.010483462,0.174269302,0.155232736
11,25,28,0.21737098,0.119096704,0.116156881,0.011135409,0.191342376,0.155232736
12,25,28,0.21737098,0.097441705,0.171239064,0.014362466,0.187211855,0.155232736
13,25,28,0.21737098,0.102862241,0.118187574,0.01356838,0.147163865,0.155232736
14,25,28,0.21737098,0.117565412,0.075297222,0.009509846,0.163571458,0.155232736
15,25,28,0.21737098,0.146748723,0.109003329,0.012486104,0.189545114,0.155232736
16,25,28,0.21737098,0.139463759,0.115316264,0.017349564,0.210170215,0.155232736
17,25,28,0.21737098,0.100722611,0.088334904,0.021258611,0.207611618,0.155232736
18,25,28,0.21737098,0.112232598,0.094767169,0.017379935,0.147988278,0.155232736
19,25,28,0.21737098,0.126100129,0.102084997,0.022468938,0.155460446,0.155232736
20,25,28,0.21737098,0.077621316,0.114738724,0.013522748,0.168484044,0.155232736
21,25,28,0.21737098,0.122777775,0.094876523,0.009672243,0.189709519,0.155232736
22,25,28,0.21737098,0.125611527,0.09074917,0.010932009,0.177577575,0.155232736
23,25,28,0.21737098,0.111080336,0.092581223,0.020126951,0.17706843,0.155232736
24,25,28,0.21737098,0.127874031,0.100604224,0.014923493,0.158384621,0.155232736
25,25,28,0.21737098,0.159981124,0.10034139,0.018416459,0.179541001,0.155232736
9,118,290,0.11657079,0.086489109,0.094020126,0.01188929,0.16700286,0.213243404
10,118,290,0.11657079,0.10952764,0.093492131,0.013527276,0.251710007,0.213243404
11,118,290,0.11657079,0.142927541,0.079014611,0.015885449,0.212503526,0.213243404
12,118,290,0.11657079,0.099394249,0.138584833,0.016978563,0.246365046,0.213243404
13,118,290,0.11657079,0.103231941,0.119935556,0.015369983,0.162549804,0.213243404
14,118,290,0.11657079,0.066386196,0.115491897,0.011026576,0.17598522,0.213243404
15,118,290,0.11657079,0.124463113,0.066914602,0.01507948,0.237912018,0.213243404
16,118,290,0.11657079,0.088816452,0.11458792,0.007919018,0.229839619,0.213243404
17,118,290,0.11657079,0.109420227,0.110919396,0.019899969,0.17586683,0.213243404
18,118,290,0.11657079,0.121558547,0.081436796,0.009098977,0.158208329,0.213243404
19,118,290,0.11657079,0.096677502,0.071197311,0.033423929,0.190457223,0.213243404
20,118,290,0.11657079,0.119240026,0.085108276,0.0095278,0.225623731,0.213243404
21,118,290,0.11657079,0.094938082,0.114663932,0.011030134,0.180804559,0.213243404
22,118,290,0.11657079,0.087392758,0.121745609,0.007620959,0.228307426,0.213243404
23,118,290,0.11657079,0.105742205,0.120546301,0.013670965,0.18054254,0.213243404
24,118,290,0.11657079,0.127807143,0.099164061,0.010824071,0.208606952,0.213243404
25,118,290,0.11657079,0.077638204,0.090401262,0.012653335,0.233232286,0.213243404
9,129,216,0.19459844,0.116379915,0.102773088,0.015218594,0.172428836,0.168064843
10,129,216,0.19459844,0.079259977,0.107879078,0.021090594,0.20865636,0.168064843
11,129,216,0.19459844,0.154757019,0.088822481,0.018262528,0.161395286,0.168064843
12,129,216,0.19459844,0.111550181,0.109457161,0.008793837,0.171874869,0.168064843
13,129,216,0.19459844,0.094790093,0.092564437,0.027322815,0.142911123,0.168064843
14,129,216,0.19459844,0.109993865,0.098791939,0.012023978,0.164320763,0.168064843
15,129,216,0.19459844,0.098820572,0.19377758,0.023482288,0.162422479,0.168064843
16,129,216,0.19459844,0.153331094,0.099028007,0.009626406,0.162275962,0.168064843
17,129,216,0.19459844,0.099433691,0.09617153,0.012801308,0.256454526,0.168064843
18,129,216,0.19459844,0.07755309,0.100702024,0.013602952,0.149593659,0.168064843
19,129,216,0.19459844,0.093361475,0.121006507,0.01319808,0.195595517,0.168064843
20,129,216,0.19459844,0.125957593,0.108040783,0.011652252,0.170468147,0.168064843
21,129,216,0.19459844,0.152321571,0.087205408,0.018621896,0.196696642,0.168064843
22,129,216,0.19459844,0.141211177,0.089069057,0.028922211,0.217108831,0.168064843
23,129,216,0.19459844,0.092491624,0.068705438,0.015503118,0.225478718,0.168064843
24,129,216,0.19459844,0.096230568,0.102597573,0.009823126,0.177735442,0.168064843
25,129,216,0.19459844,0.092085987,0.081276128,0.013599792,0.22484589,0.168064843
9,9,225,0.3464429,0.107875875,0.10207101,0.012032042,0.183225894,0.087088137
10,9,225,0.3464429,0.071367359,0.103316505,0.012287786,0.250800071,0.087088137
11,9,225,0.3464429,0.106974139,0.097217389,0.016777337,0.199175873,0.087088137
12,9,225,0.3464429,0.11649369,0.103228039,0.017337735,0.224723358,0.087088137
13,9,225,0.3464429,0.160631035,0.066949427,0.008509485,0.173608634,0.087088137
14,9,225,0.3464429,0.110422555,0.103243396,0.01009306,0.160710498,0.087088137
15,9,225,0.3464429,0.090101744,0.115469305,0.023512867,0.195162637,0.087088137
16,9,225,0.3464429,0.112073026,0.106235409,0.010439187,0.218221986,0.087088137
17,9,225,0.3464429,0.110491197,0.105896967,0.018359816,0.177880439,0.087088137
18,9,225,0.3464429,0.084959004,0.070160374,0.020221263,0.219891207,0.087088137
19,9,225,0.3464429,0.072784806,0.113244391,0.01066589,0.204047885,0.087088137
20,9,225,0.3464429,0.103003217,0.102589412,0.00786854,0.194404574,0.087088137
21,9,225,0.3464429,0.109166728,0.068488289,0.017304346,0.16696682,0.087088137
22,9,225,0.3464429,0.089739293,0.080627455,0.024387461,0.165497235,0.087088137
23,9,225,0.3464429,0.117103056,0.092308694,0.017396137,0.201927368,0.087088137
24,9,225,0.3464429,0.115584382,0.099782937,0.019074221,0.175267595,0.087088137
25,9,225,0.3464429,0.119004927,0.091699622,0.016718971,0.231045226,0.087088137
9,26,261,0.74664171,0.131428393,0.116834404,0.018551359,0.175791437,0
10,26,261,0.74664171,0.128364303,0.092008632,0.01071778,0.242400109,0
11,26,261,0.74664171,0.09136402,0.103670956,0.012270187,0.185976995,0
12,26,261,0.74664171,0.094559842,0.094865477,0.020219249,0.190172271,0
13,26,261,0.74664171,0.105765159,0.087496971,0.013669626,0.249461475,0
14,26,261,0.74664171,0.099339239,0.090001364,0.008692035,0.230146288,0
15,26,261,0.74664171,0.113099631,0.140425478,0.013876975,0.169849826,0
16,26,261,0.74664171,0.099372612,0.092803351,0.012249546,0.249455209,0
17,26,261,0.74664171,0.105972948,0.071387793,0.018397712,0.19066389,0
18,26,261,0.74664171,0.098069383,0.094418203,0.012076945,0.177771498,0
19,26,261,0.74664171,0.157668129,0.106324873,0.009182706,0.229751306,0
20,26,261,0.74664171,0.115261339,0.091206607,0.013645238,0.168181275,0
21,26,261,0.74664171,0.065746484,0.115551764,0.006214525,0.135635397,0
22,26,261,0.74664171,0.082593777,0.099658814,0.02333682,0.225994068,0
23,26,261,0.74664171,0.085154237,0.086823612,0.012439734,0.189204238,0
24,26,261,0.74664171,0.10167719,0.126208622,0.017342553,0.177661085,0
25,26,261,0.74664171,0.091429831,0.095918095,0.016907998,0.217886387,0
9,199,229,0.32241752,0.096595657,0.100997697,0.021682418,0.219115779,0.09905477
10,199,229,0.32241752,0.123866314,0.084228075,0.008936105,0.201860066,0.09905477
11,199,229,0.32241752,0.125343633,0.116557565,0.01639982,0.188245462,0.09905477
12,199,229,0.32241752,0.091314616,0.08578047,0.007456182,0.211176239,0.09905477
13,199,229,0.32241752,0.118983036,0.119148585,0.023972201,0.236176609,0.09905477
14,199,229,0.32241752,0.076715578,0.105253338,0.021255265,0.226238457,0.09905477
15,199,229,0.32241752,0.109322765,0.140410181,0.017576148,0.190645306,0.09905477
16,199,229,0.32241752,0.085354332,0.120195924,0.015159862,0.219823965,0.09905477
17,199,229,0.32241752,0.125802829,0.095432184,0.029122239,0.195633264,0.09905477
18,199,229,0.32241752,0.115780284,0.115832645,0.017873557,0.220775706,0.09905477
19,199,229,0.32241752,0.085817139,0.110933441,0.020002069,0.20567352,0.09905477
20,199,229,0.32241752,0.127400421,0.109730425,0.021022904,0.260958711,0.09905477
21,199,229,0.32241752,0.104891096,0.100017836,0.014172765,0.231325001,0.09905477
22,199,229,0.32241752,0.121907697,0.129326744,0.019619892,0.190527025,0.09905477
23,199,229,0.32241752,0.127908312,0.094170607,0.01125885,0.172326353,0.09905477
24,199,229,0.32241752,0.11339311,0.151503333,0.012493194,0.236589893,0.09905477
25,199,229,0.32241752,0.111644988,0.103735577,0.015680934,0.197365519,0.09905477
9,116,122,0.60537258,0.107062949,0.136113967,0.031481169,0.206510075,0
10,116,122,0.60537258,0.149099965,0.089857981,0.014964231,0.284350654,0
11,116,122,0.60537258,0.148627675,0.093031476,0.010274547,0.18524656,0
12,116,122,0.60537258,0.074610528,0.115219753,0.017067783,0.249643679,0
13,116,122,0.60537258,0.07052,0.102224583,0.015741687,0.191448212,0
14,116,122,0.60537258,0.079489324,0.09180468,0.019640361,0.204349461,0
15,116,122,0.60537258,0.134061812,0.0726271,0.019202144,0.159018322,0
16,116,122,0.60537258,0.136587023,0.127649058,0.014334567,0.198348555,0
17,116,122,0.60537258,0.082261609,0.142547416,0.007793204,0.224351523,0
18,116,122,0.60537258,0.13334177,0.135130457,0.020100051,0.19744278,0
19,116,122,0.60537258,0.126172945,0.137036677,0.015845841,0.219528145,0
20,116,122,0.60537258,0.107195173,0.122162937,0.014600543,0.237587093,0
21,116,122,0.60537258,0.143268626,0.075455459,0.01845282,0.202002216,0
22,116,122,0.60537258,0.129946637,0.112639116,0.016086847,0.195346176,0
23,116,122,0.60537258,0.085435289,0.12025914,0.018267239,0.241690146,0
24,116,122,0.60537258,0.134332826,0.103272824,0.016012597,0.201489572,0
25,116,122,0.60537258,0.131682038,0.06436422,0.013678657,0.183497355,0
9,11,46,0.68870082,0.066043916,0.135779977,0.024813233,0.17652547,0
10,11,46,0.68870082,0.077556009,0.105608638,0.015406605,0.181879794,0
11,11,46,0.68870082,0.13440672,0.081292664,0.012704128,0.225019066,0
12,11,46,0.68870082,0.07451745,0.099632057,0.027666122,0.231252652,0
13,11,46,0.68870082,0.111368802,0.096331683,0.012699051,0.183650245,0
14,11,46,0.68870082,0.115767001,0.102054626,0.013019249,0.164662099,0
15,11,46,0.68870082,0.144643631,0.097991188,0.018705823,0.20206026,0
16,11,46,0.68870082,0.118172662,0.122939924,0.02442098,0.213742124,0
17,11,46,0.68870082,0.113743045,0.123526506,0.016246254,0.158039804,0
18,11,46,0.68870082,0.084007752,0.101648285,0.012035335,0.192312145,0
19,11,46,0.68870082,0.078452385,0.061295653,0.020827378,0.243576242,0
20,11,46,0.68870082,0.107421626,0.123342859,0.019511183,0.223840757,0
21,11,46,0.68870082,0.123862333,0.098857707,0.01529169,0.224171022,0
22,11,46,0.68870082,0.102110656,0.11501174,0.018273938,0.200087431,0
23,11,46,0.68870082,0.135184861,0.111482717,0.01364882,0.223647669,0
24,11,46,0.68870082,0.098664269,0.113095423,0.020768455,0.171383867,0
25,11,46,0.68870082,0.141435191,0.083253398,0.025704698,0.204315533,0
9,121,130,0.99186719,0.100224523,0.098097131,0.007257285,0.157432412,0
10,121,130,0.99186719,0.11365666,0.07889846,0.011535777,0.191176203,0
11,121,130,0.99186719,0.105194113,0.091707943,0.004678871,0.130647897,0
12,121,130,0.99186719,0.119405026,0.097347259,0.021409162,0.217746382,0
13,121,130,0.99186719,0.089396103,0.086230216,0.007481581,0.203991016,0
14,121,130,0.99186719,0.101577753,0.117040676,0.014489145,0.1748405,0
15,121,130,0.99186719,0.071073684,0.117189913,0.006857903,0.226394856,0
16,121,130,0.99186719,0.102582598,0.096632424,0.013487769,0.181209828,0
17,121,130,0.99186719,0.142155243,0.064400512,0.013147465,0.169530332,0
18,121,130,0.99186719,0.084287489,0.092726955,0.014754367,0.141306473,0
19,121,130,0.99186719,0.087367235,0.085037766,0.03166124,0.232243091,0
20,121,130,0.99186719,0.110221939,0.094656486,0.015507279,0.244915757,0
21,121,130,0.99186719,0.096999606,0.114076654,0.016287261,0.226150526,0
22,121,130,0.99186719,0.081654266,0.107116776,0.010143759,0.184815369,0
23,121,130,0.99186719,0.130427252,0.116075914,0.021134041,0.185643777,0
24,121,130,0.99186719,0.135404326,0.135340987,0.016363753,0.182731537,0
25,121,130,0.99186719,0.10172034,0.065429944,0.015835491,0.206486824,0
9,38,296,0.37223849,0.095755056,0.092615244,0.010373356,0.194063679,0.074695839
10,38,296,0.37223849,0.133098874,0.084257106,0.01306713,0.217511434,0.074695839
11,38,296,0.37223849,0.096256287,0.094720239,0.010541209,0.223322644,0.074695839
12,38,296,0.37223849,0.090111103,0.108119061,0.014065909,0.195935425,0.074695839
13,38,296,0.37223849,0.087537842,0.127729394,0.014375955,0.231016179,0.074695839
14,38,296,0.37223849,0.080984506,0.131161818,0.023170969,0.245182435,0.074695839
15,38,296,0.37223849,0.119327839,0.114364699,0.012367009,0.192807217,0.074695839
16,38,296,0.37223849,0.089037558,0.074232702,0.017929632,0.201452014,0.074695839
17,38,296,0.37223849,0.084449106,0.069331258,0.01298746,0.211827091,0.074695839
18,38,296,0.37223849,0.055752868,0.114933008,0.022660897,0.223387256,0.074695839
19,38,296,0.37223849,0.118554866,0.070394004,0.017016556,0.185112442,0.074695839
20,38,296,0.37223849,0.082730938,0.113651898,0.006711591,0.186194287,0.074695839
21,38,296,0.37223849,0.141799752,0.082311371,0.007126842,0.173864349,0.074695839
22,38,296,0.37223849,0.076350802,0.124046678,0.012369654,0.229328077,0.074695839
23,38,296,0.37223849,0.117776357,0.086844087,0.013057834,0.23187529,0.074695839
24,38,296,0.37223849,0.115352784,0.125499152,0.018818123,0.194151743,0.074695839
25,38,296,0.37223849,0.067147166,0.104496457,0.008086295,0.223454288,0.074695839
9,201,279,0.11025617,0.103276709,0.088807592,0.012461383,0.185014827,0.216963855
10,201,279,0.11025617,0.110254509,0.108142594,0.009265646,0.176884445,0.216963855
11,201,279,0.11025617,0.116961727,0.107500965,0.019494168,0.187102673,0.216963855
12,201,279,0.11025617,0.072570225,0.090869792,0.014933131,0.202861171,0.216963855
13,201,279,0.11025617,0.142249658,0.090381631,0.011423881,0.194691406,0.216963855
14,201,279,0.11025617,0.068089816,0.156496031,0.022374744,0.155145443,0.216963855
15,201,279,0.11025617,0.073848622,0.089450531,0.017744773,0.222869855,0.216963855
16,201,279,0.11025617,0.072412538,0.124900668,0.014082078,0.201989623,0.216963855
17,201,279,0.11025617,0.096250254,0.126962288,0.01744101,0.259326769,0.216963855
18,201,279,0.11025617,0.085861101,0.06341063,0.0085633,0.168857818,0.216963855
19,201,279,0.11025617,0.120606345,0.092081504,0.007023506,0.227045625,0.216963855
20,201,279,0.11025617,0.099812326,0.089368283,0.020464577,0.224437928,0.216963855
21,201,279,0.11025617,0.09342027,0.099272617,0.012719148,0.196056211,0.216963855
22,201,279,0.11025617,0.093302709,0.094206437,0.007765814,0.162091789,0.216963855
23,201,279,0.11025617,0.09418279,0.110274702,0.016083453,0.209946938,0.216963855
24,201,279,0.11025617,0.105106469,0.110443895,0.030419225,0.262750129,0.216963855
25,201,279,0.11025617,0.0855033,0.136124495,0.019782306,0.240703156,0.216963855
9,52,90,1.08690151,0.083331841,0.112638985,0.011071606,0.187680541,0
10,52,90,1.08690151,0.144310842,0.101249721,0.018083564,0.1663784,0
11,52,90,1.08690151,0.084878568,0.069634262,0.023132704,0.28795702,0
12,52,90,1.08690151,0.101969625,0.089652627,0.005687554,0.220006273,0
13,52,90,1.08690151,0.113363041,0.096336612,0.025374574,0.205212597,0
14,52,90,1.08690151,0.092289192,0.097160433,0.019249746,0.200401476,0
15,52,90,1.08690151,0.120362876,0.109388086,0.007921475,0.212484256,0
16,52,90,1.08690151,0.098600327,0.108943027,0.013040294,0.197228512,0
17,52,90,1.08690151,0.070147461,0.129548877,0.025212399,0.217203685,0
18,52,90,1.08690151,0.100029295,0.089989034,0.00903206,0.181081719,0
19,52,90,1.08690151,0.105114133,0.095419585,0.008616682,0.195379254,0
20,52,90,1.08690151,0.08593683,0.114942625,0.014836211,0.203573438,0
21,52,90,1.08690151,0.102406495,0.102100184,0.006579167,0.203121807,0
22,52,90,1.08690151,0.122370012,0.086775344,0.009256306,0.178471681,0
23,52,90,1.08690151,0.082525576,0.104765323,0.010159986,0.176667779,0
24,52,90,1.08690151,0.100890318,0.098908608,0.014181976,0.197540743,0
